48 0.000038
53 0.000038
48 0.000038
55 0.000039
48 0.000038
55 0.000039
48 0.000038
55 0.000038
48 0.000039
55 0.000038
48 0.000038
55 0.000039
48 0.000039
55 0.000088
48 0.000070
56 0.000037
48 0.000038
56 0.000071
48 0.000038
56 0.000038
48 0.000038
58 0.000039
48 0.000039
58 0.000041
48 0.000038
58 0.000038
48 0.000038
58 0.000054
48 0.000071
58 0.000088
48 0.000037
58 0.000037
48 0.000037
54 0.000037
48 0.000087
54 0.000038
48 0.000038
54 0.000053
48 0.000038
56 0.000038
48 0.000038
56 0.000038
48 0.000038
56 0.000038
48 0.000039
56 0.000037
48 0.000038
56 0.000039
48 0.000043
56 0.000039
48 0.000037
56 0.000039
48 0.000039
58 0.000038
48 0.000038
58 0.000039
48 0.000046
58 0.000040
48 0.000038
60 0.000038
48 0.000038
63 0.000039
48 0.000040
63 0.000039
48 0.000038
65 0.000038
48 0.000038
62 0.000039
48 0.000038
62 0.000037
48 0.000037
60 0.000038
48 0.000039
65 0.000038
48 0.000038
59 0.000055
48 0.000037
59 0.000054
48 0.000053
59 0.000070
48 0.000037
61 0.000037
48 0.000038
64 0.000054
48 0.000037
64 0.000038
48 0.000038
66 0.000039
48 0.000038
63 0.000071
48 0.000038
63 0.000054
48 0.000053
61 0.000070
48 0.000069
66 0.000037
48 0.000054
59 0.000071
48 0.000036
59 0.000037
48 0.000053
59 0.000054
48 0.000037
61 0.000053
48 0.000053
64 0.000054
48 0.000037
64 0.000037
48 0.000054
66 0.000038
48 0.000038
63 0.000038
48 0.000039
63 0.000038
48 0.000038
61 0.000038
48 0.000038
66 0.000038
48 0.000038
64 0.000038
48 0.000038
64 0.000038
48 0.000038
66 0.000038
48 0.000038
69 0.000040
48 0.000038
69 0.000038
48 0.000038
71 0.000048
48 0.000060
68 0.000056
48 0.000096
67 0.000076
48 0.000077
56 0.000061
48 0.000057
56 0.000058
48 0.000054
56 0.000056
48 0.000053
60 0.000053
48 0.000055
58 0.000052
48 0.000059
60 0.000056
48 0.000053
61 0.000055
48 0.000053
61 0.000053
48 0.000055
63 0.000053
48 0.000054
58 0.000111
48 0.000052
63 0.000087
48 0.000053
57 0.000052
48 0.000070
57 0.000052
48 0.000051
57 0.000138
48 0.000052
61 0.000052
48 0.000049
59 0.000084
48 0.000071
61 0.000051
48 0.000053
62 0.000051
48 0.000053
62 0.000052
48 0.000052
64 0.000071
48 0.000052
59 0.000088
48 0.000054
64 0.000055
48 0.000055
57 0.000053
48 0.000053
57 0.000104
48 0.000052
57 0.000052
48 0.000072
61 0.000053
48 0.000053
59 0.000054
48 0.000084
61 0.000069
48 0.000093
62 0.000095
48 0.000061
62 0.000116
48 0.000044
64 0.000055
48 0.000040
59 0.000038
48 0.000039
64 0.000038
48 0.000042
61 0.000047
48 0.000039
63 0.000039
48 0.000038
62 0.000038
48 0.000063
64 0.000040
48 0.000039
62 0.000038
48 0.000041
64 0.000039
48 0.000053
60 0.000039
12 0.000042
4 0.000038
16 0.000038
512 0.000038
2096 0.000040
9 0.000042
4 0.000039
16 0.000108
14 0.000087
13 0.000065
18 0.000094
19 0.000058
19 0.000042
19 0.000041
27 0.000059
19 0.000045
6 0.000041
16 0.000041
32 0.000042
28 0.000042
29 0.000042
41 0.000041
42 0.000041
46 0.000041
28 0.000047
20 0.000041
18 0.000040
15 0.000041
20 0.000054
512 0.000041
104 0.000043
168 0.000047
104 0.000042
168 0.000056
784 0.000041
1976 0.000038
80 0.000038
46320 0.000069
292 0.000040
292 0.000054
292 0.000072
292 0.000040
292 0.000039
292 0.000088
292 0.000037
292 0.000044
292 0.000092
292 0.000066
292 0.000054
292 0.000058
292 0.000054
292 0.000055
292 0.000054
292 0.000056
292 0.000057
292 0.000053
292 0.000051
292 0.000051
292 0.000056
292 0.000053
292 0.000053
292 0.000054
292 0.000055
292 0.000056
292 0.000058
292 0.000054
292 0.000056
292 0.000055
292 0.000057
292 0.000053
292 0.000055
292 0.000052
292 0.000054
292 0.000071
292 0.000053
292 0.000085
292 0.000151
292 0.000072
292 0.000055
292 0.000054
292 0.000053
292 0.000056
292 0.000088
292 0.000069
292 0.000058
292 0.000053
292 0.000054
292 0.000056
292 0.000053
292 0.000093
292 0.000052
292 0.000069
292 0.000054
292 0.000052
292 0.000052
292 0.000073
292 0.000053
292 0.000055
292 0.000055
292 0.000067
292 0.000084
292 0.000088
292 0.000053
292 0.000053
292 0.000058
292 0.000055
292 0.000054
292 0.000053
292 0.000055
292 0.000086
292 0.000055
292 0.000053
292 0.000087
292 0.000135
292 0.000093
292 0.000054
292 0.000053
292 0.000054
292 0.000053
292 0.000054
292 0.000053
292 0.000058
292 0.000054
292 0.000057
292 0.000054
292 0.000068
292 0.000054
292 0.000053
292 0.000054
292 0.000056
292 0.000052
292 0.000053
292 0.000055
292 0.000053
292 0.000056
292 0.000054
292 0.000054
292 0.000055
292 0.000056
292 0.000053
292 0.000055
292 0.000053
292 0.000053
292 0.000223
292 0.000114
292 0.000089
292 0.000052
292 0.000052
292 0.000042
292 0.000040
292 0.000040
292 0.000042
292 0.000042
292 0.000039
292 0.000041
292 0.000040
292 0.000041
292 0.000040
292 0.000040
292 0.000039
292 0.000040
292 0.000039
292 0.000038
292 0.000038
292 0.000077
292 0.000040
292 0.000038
292 0.000044
292 0.000042
292 0.000039
292 0.000045
292 0.000042
292 0.000040
292 0.000037
292 0.000038
292 0.000045
292 0.000039
292 0.000038
292 0.000059
292 0.000061
292 0.000038
292 0.000040
292 0.000039
292 0.000039
292 0.000038
292 0.000053
292 0.000040
292 0.000037
292 0.000058
292 0.000038
292 0.000038
292 0.000039
292 0.000072
292 0.000053
292 0.000037
292 0.000037
292 0.000057
292 0.000037
292 0.000053
292 0.000037
292 0.000043
292 0.000038
292 0.000039
292 0.000037
292 0.000042
292 0.000039
292 0.000038
292 0.000038
292 0.000042
292 0.000042
292 0.000040
292 0.000037
292 0.000038
292 0.000046
292 0.000042
292 0.000040
292 0.000051
292 0.000043
292 0.000040
292 0.000038
292 0.000037
292 0.000042
292 0.000038
292 0.000038
292 0.000053
292 0.000054
292 0.000037
292 0.000039
292 0.000038
292 0.000038
292 0.000040
292 0.000040
292 0.000039
292 0.000038
292 0.000040
292 0.000040
292 0.000038
292 0.000037
292 0.000039
292 0.000041
292 0.000038
292 0.000039
292 0.000049
292 0.000076
292 0.000037
292 0.000039
292 0.000055
292 0.000059
292 0.000037
292 0.000054
292 0.000036
292 0.000091
292 0.000037
292 0.000036
292 0.000045
292 0.000042
292 0.000038
292 0.000038
292 0.000046
292 0.000040
292 0.000037
292 0.000048
292 0.000041
292 0.000039
292 0.000041
292 0.000038
292 0.000038
292 0.000038
292 0.000041
292 0.000038
292 0.000038
292 0.000038
292 0.000041
292 0.000038
292 0.000038
292 0.000038
292 0.000040
292 0.000038
292 0.000049
292 0.000042
292 0.000038
292 0.000037
292 0.000039
292 0.000045
292 0.000041
292 0.000039
292 0.000058
292 0.000040
292 0.000038
292 0.000038
292 0.000041
292 0.000040
292 0.000038
292 0.000042
292 0.000040
292 0.000038
292 0.000039
292 0.000059
292 0.000054
292 0.000081
292 0.000051
292 0.000040
292 0.000038
292 0.000048
292 0.000042
292 0.000038
292 0.000038
292 0.000040
292 0.000040
292 0.000039
292 0.000038
292 0.000042
292 0.000041
292 0.000055
292 0.000044
292 0.000038
292 0.000038
292 0.000039
292 0.000040
292 0.000039
292 0.000039
292 0.000048
292 0.000041
292 0.000041
292 0.000041
292 0.000041
292 0.000043
292 0.000041
292 0.000041
292 0.000041
292 0.000042
292 0.000041
292 0.000050
292 0.000097
292 0.000044
292 0.000041
292 0.000042
292 0.000053
292 0.000044
292 0.000042
292 0.000046
292 0.000043
292 0.000042
292 0.000041
292 0.000045
292 0.000039
292 0.000038
292 0.000044
292 0.000040
292 0.000039
292 0.000040
292 0.000040
292 0.000038
292 0.000046
292 0.000045
292 0.000039
292 0.000038
292 0.000040
292 0.000042
292 0.000038
292 0.000067
292 0.000043
292 0.000038
292 0.000037
292 0.000039
292 0.000048
292 0.000040
292 0.000039
292 0.000038
292 0.000038
292 0.000042
292 0.000038
292 0.000037
292 0.000038
292 0.000040
292 0.000038
292 0.000050
292 0.000041
292 0.000038
292 0.000047
292 0.000044
292 0.000039
292 0.000039
292 0.000038
292 0.000042
292 0.000039
292 0.000040
292 0.000043
292 0.000039
292 0.000039
292 0.000042
292 0.000040
292 0.000038
292 0.000040
292 0.000042
292 0.000038
292 0.000038
292 0.000038
292 0.000042
292 0.000044
292 0.000038
292 0.000039
292 0.000038
292 0.000039
292 0.000039
292 0.000049
292 0.000042
292 0.000041
292 0.000038
292 0.000042
292 0.000039
292 0.000059
292 0.000073
292 0.000062
292 0.000051
292 0.000043
292 0.000045
292 0.000040
292 0.000052
292 0.000049
292 0.000040
292 0.000040
292 0.000040
292 0.000039
292 0.000038
292 0.000038
292 0.000040
292 0.000038
292 0.000049
292 0.000077
292 0.000038
292 0.000038
292 0.000041
292 0.000040
292 0.000040
292 0.000056
292 0.000038
292 0.000038
292 0.000042
292 0.000040
292 0.000038
292 0.000038
292 0.000044
292 0.000038
292 0.000038
292 0.000038
292 0.000042
292 0.000038
292 0.000038
292 0.000039
292 0.000038
292 0.000037
292 0.000044
292 0.000039
292 0.000039
292 0.000037
292 0.000042
292 0.000038
292 0.000037
292 0.000037
292 0.000039
292 0.000039
292 0.000049
292 0.000044
292 0.000039
292 0.000038
292 0.000041
292 0.000038
292 0.000041
292 0.000038
292 0.000042
292 0.000040
292 0.000046
292 0.000043
292 0.000042
292 0.000045
292 0.000041
292 0.000041
292 0.000041
292 0.000044
292 0.000040
292 0.000041
292 0.000044
292 0.000041
292 0.000039
292 0.000055
292 0.000181
292 0.000065
292 0.000058
292 0.000055
292 0.000055
292 0.000054
292 0.000053
292 0.000054
292 0.000053
292 0.000053
292 0.000055
292 0.000054
292 0.000054
292 0.000054
292 0.000054
292 0.000056
292 0.000054
292 0.000052
292 0.000055
292 0.000052
292 0.000054
292 0.000053
292 0.000054
292 0.000053
292 0.000052
292 0.000053
292 0.000054
292 0.000052
292 0.000053
292 0.000056
292 0.000052
292 0.000053
292 0.000055
292 0.000053
292 0.000054
292 0.000055
292 0.000052
292 0.000053
292 0.000057
292 0.000056
292 0.000055
292 0.000058
292 0.000060
292 0.000058
292 0.000065
292 0.000059
292 0.000054
292 0.000056
292 0.000056
292 0.000087
292 0.000056
292 0.000056
292 0.000054
292 0.000053
292 0.000060
292 0.000053
292 0.000058
292 0.000054
292 0.000054
292 0.000055
292 0.000053
292 0.000052
292 0.000054
292 0.000052
292 0.000054
292 0.000054
292 0.000050
292 0.000052
292 0.000051
292 0.000070
292 0.000103
292 0.000052
292 0.000052
292 0.000067
292 0.000052
292 0.000120
292 0.000055
292 0.000054
292 0.000053
292 0.000056
292 0.000054
292 0.000070
292 0.000052
292 0.000053
292 0.000069
292 0.000087
292 0.000053
292 0.000055
292 0.000054
292 0.000054
292 0.000055
292 0.000053
292 0.000053
292 0.000072
292 0.000053
292 0.000053
292 0.000089
292 0.000053
292 0.000120
292 0.000053
292 0.000053
292 0.000053
292 0.000053
292 0.000051
292 0.000135
292 0.000052
292 0.000051
292 0.000053
292 0.000070
292 0.000054
292 0.000136
292 0.000055
292 0.000053
292 0.000052
292 0.000054
292 0.000053
292 0.000051
292 0.000120
292 0.000085
292 0.000074
292 0.000057
292 0.000054
292 0.000053
292 0.000056
292 0.000054
292 0.000054
292 0.000055
292 0.000052
292 0.000068
292 0.000087
292 0.000054
292 0.000051
292 0.000052
292 0.000053
292 0.000068
292 0.000054
292 0.000056
292 0.000070
292 0.000053
292 0.000051
292 0.000093
292 0.000052
292 0.000054
292 0.000052
292 0.000054
292 0.000054
292 0.000084
292 0.000053
292 0.000054
292 0.000053
292 0.000055
292 0.000053
292 0.000066
292 0.000053
292 0.000053
292 0.000054
292 0.000071
292 0.000053
292 0.000144
292 0.000052
292 0.000052
292 0.000053
292 0.000052
292 0.000052
292 0.000089
292 0.000050
292 0.000055
292 0.000051
292 0.000052
292 0.000052
292 0.000051
292 0.000051
292 0.000069
292 0.000052
292 0.000052
292 0.000054
292 0.000053
292 0.000113
292 0.000053
292 0.000053
292 0.000054
292 0.000134
292 0.000105
292 0.000052
292 0.000052
292 0.000088
292 0.000051
292 0.000085
292 0.000119
292 0.000052
292 0.000053
292 0.000054
292 0.000051
292 0.000111
292 0.000053
292 0.000052
292 0.000053
292 0.000053
292 0.000053
292 0.000172
292 0.000078
292 0.000056
292 0.000052
292 0.000087
292 0.000053
292 0.000051
292 0.000055
292 0.000052
292 0.000073
292 0.000054
292 0.000054
292 0.000056
292 0.000052
292 0.000054
292 0.000053
292 0.000057
292 0.000056
292 0.000058
292 0.000053
292 0.000056
292 0.000055
292 0.000054
292 0.000053
292 0.000055
292 0.000054
292 0.000054
292 0.000053
292 0.000046
292 0.000052
292 0.000051
292 0.000052
292 0.000072
292 0.000071
292 0.000086
292 0.000052
292 0.000052
292 0.000089
292 0.000074
292 0.000064
292 0.000066
292 0.000058
292 0.000060
292 0.000055
292 0.000056
292 0.000074
292 0.000054
292 0.000055
292 0.000054
292 0.000055
292 0.000054
292 0.000054
292 0.000056
292 0.000055
292 0.000053
292 0.000055
292 0.000052
292 0.000053
292 0.000056
292 0.000054
292 0.000147
292 0.000052
292 0.000069
292 0.000051
292 0.000052
292 0.000053
292 0.000072
292 0.000054
292 0.000055
292 0.000083
292 0.000054
292 0.000058
292 0.000054
292 0.000106
292 0.000052
292 0.000052
292 0.000051
292 0.000071
292 0.000069
292 0.000089
292 0.000051
292 0.000052
292 0.000087
292 0.000052
292 0.000070
292 0.000072
292 0.000053
292 0.000052
292 0.000054
292 0.000052
292 0.000107
292 0.000054
292 0.000054
292 0.000057
292 0.000055
292 0.000102
292 0.000053
292 0.000055
292 0.000053
292 0.000056
292 0.000054
292 0.000055
292 0.000053
292 0.000053
292 0.000054
292 0.000053
292 0.000053
292 0.000085
292 0.000053
292 0.000051
292 0.000054
292 0.000052
292 0.000054
292 0.000073
292 0.000074
292 0.000039
292 0.000073
292 0.000072
292 0.000054
292 0.000053
292 0.000055
292 0.000056
292 0.000039
292 0.000057
292 0.000037
292 0.000056
292 0.000055
292 0.000055
292 0.000054
292 0.000039
292 0.000038
292 0.000038
292 0.000038
292 0.000053
292 0.000051
292 0.000042
292 0.000040
292 0.000045
292 0.000040
292 0.000039
292 0.000043
292 0.000042
292 0.000038
292 0.000041
292 0.000047
292 0.000041
292 0.000052
292 0.000043
292 0.000045
292 0.000039
292 0.000039
292 0.000038
292 0.000040
292 0.000039
292 0.000045
292 0.000039
292 0.000038
292 0.000047
292 0.000042
292 0.000039
292 0.000038
292 0.000039
292 0.000042
292 0.000039
292 0.000040
292 0.000043
292 0.000040
292 0.000040
292 0.000038
292 0.000043
292 0.000039
292 0.000039
292 0.000039
292 0.000045
292 0.000072
292 0.000057
292 0.000062
292 0.000076
292 0.000059
292 0.000040
292 0.000040
292 0.000039
292 0.000039
292 0.000041
292 0.000041
292 0.000039
292 0.000039
292 0.000038
292 0.000051
292 0.000043
292 0.000039
292 0.000039
292 0.000038
292 0.000040
292 0.000050
292 0.000043
292 0.000040
292 0.000040
292 0.000040
292 0.000044
292 0.000043
292 0.000040
292 0.000040
292 0.000054
292 0.000055
292 0.000056
292 0.000042
292 0.000064
292 0.000056
292 0.000043
292 0.000046
292 0.000038
292 0.000038
292 0.000040
292 0.000037
292 0.000038
292 0.000038
292 0.000039
292 0.000038
292 0.000038
292 0.000055
292 0.000048
292 0.000038
292 0.000038
292 0.000040
292 0.000038
292 0.000039
292 0.000050
292 0.000041
292 0.000039
292 0.000038
292 0.000046
292 0.000038
292 0.000061
292 0.000059
292 0.000075
292 0.000056
292 0.000055
292 0.000056
292 0.000038
292 0.000037
292 0.000054
292 0.000057
292 0.000038
292 0.000041
292 0.000041
292 0.000054
292 0.000066
292 0.000044
292 0.000050
292 0.000038
292 0.000060
292 0.000039
292 0.000038
292 0.000038
292 0.000037
292 0.000038
292 0.000038
292 0.000039
292 0.000050
292 0.000039
292 0.000039
292 0.000041
292 0.000047
292 0.000038
292 0.000040
292 0.000038
292 0.000038
292 0.000039
292 0.000037
292 0.000037
292 0.000038
292 0.000038
292 0.000038
292 0.000040
292 0.000046
292 0.000038
292 0.000039
292 0.000038
292 0.000038
292 0.000038
292 0.000055
292 0.000041
292 0.000039
292 0.000038
292 0.000038
292 0.000039
292 0.000038
292 0.000040
292 0.000038
292 0.000039
292 0.000039
292 0.000038
292 0.000049
292 0.000069
292 0.000059
292 0.000040
292 0.000039
292 0.000039
292 0.000040
292 0.000040
292 0.000063
292 0.000040
292 0.000057
292 0.000055
292 0.000041
292 0.000041
292 0.000046
292 0.000039
292 0.000038
292 0.000038
292 0.000040
292 0.000038
292 0.000048
292 0.000045
292 0.000040
292 0.000038
292 0.000041
292 0.000039
292 0.000039
292 0.000038
292 0.000042
292 0.000039
292 0.000048
292 0.000042
292 0.000038
292 0.000037
292 0.000038
292 0.000046
292 0.000039
292 0.000039
292 0.000039
292 0.000040
292 0.000038
292 0.000048
292 0.000041
292 0.000039
292 0.000038
292 0.000038
292 0.000040
292 0.000039
292 0.000038
292 0.000042
292 0.000039
292 0.000039
292 0.000039
292 0.000040
292 0.000040
292 0.000040
292 0.000039
292 0.000039
292 0.000046
